name,type,address,phone,latitude,longitude,city,region_category,source
Sağlam Diş Klinikası 2,DENTAL,"Azərbaycan Respublikası, Bakı, Bakıxanov qəs.,Sakit Qocayev küç.39 A, AZ1000",994 12 429 42 24,40.4168585,49.9644243,Bakı,Bakı,A-Group
Grand River,DENTAL,"Azərbaycan Respublikası, Mingəçevir, Heydər Əliyev pr.21, AZ4500",994 70 580 84 84,40.7735247530141,47.0457432211598,Mingəçevir,Region,A-Group
Sağlam Diş Klinikası 3,DENTAL,"Azərbaycan Respublikası, Bakı, Tbilisi pr.49B, AZ1000",994 12 525 00 51,40.3947233,49.8147701,Bakı,Bakı,A-Group
Dövlət Təhlükəsizlik Xidmətinin Hospitalı,CLINIC,"Azərbaycan Respublikası, Bakı, Badamdar qəsəbəsi,Məktəbli küç.1, AZ1000",994 12 405 79 11,40.3387937932481,49.803253260265194,Bakı,Bakı,A-Group
Assmed,CLINIC,"Azərbaycan Respublikası, Bakı, Qaradağ r-nu, Lökbatan qəs.,Dadaş Bünyadzadə küç.3A, AZ1000",994 12 445 17 17,40.32040127902922,49.73239062670682,Bakı,Bakı,A-Group
Audiomed Eşitmə Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Xan Şuşinski küç.73,İnqilab küçəsi ilə kəsişmə , AZ1000",994 55 327 57 50,40.39987771089565,49.83531992500204,Bakı,Bakı,A-Group
ATU Tədris Terapevtik klinikasi,CLINIC,"Azərbaycan Respublikası, Bakı, Mərdanov qardaşları küç.100, AZ1000",994 12 441 33 18,40.396773943387394,49.83169854142747,Bakı,Bakı,A-Group
Caspian Hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Badamdar şossesi 31, AZ1000",994 12 502 50 15,40.343251083642905,49.810165264482876,Bakı,Bakı,A-Group
Celamig Oftalmoloji Klinikası,CLINIC,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Süleyman Rəhimov küç. 126, AZ1000",994 12 537 11 01,40.3783488253587,49.8378236588824,Bakı,Bakı,A-Group
Dialab klinika,CLINIC,"Azərbaycan Respublikası, Bakı, Istiqlaliyyət küç.31, AZ1000",994 12 492 20 56,40.36568485198131,49.83050131356653,Bakı,Bakı,A-Group
Vidadi Klinikası,CLINIC,"Azərbaycan Respublikası, Bakı, Vorobski qəs.,Şövkət Məmmədova küç.4C, AZ1000",994 12 563 53 07,40.42087311349817,49.846497915343186,Bakı,Bakı,A-Group
Əhmədli Tibb Mərkəzi (EskulapMed),CLINIC,"Azərbaycan Respublikası, Bakı, R.Quliyev küç.65, AZ1000",994 12 471 48 41,40.3729283210337,49.94049818008492,Bakı,Bakı,A-Group
EuroMed Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Cavadxan küç.17А, AZ1000",994 12 431 95 98,40.41210901015543,49.81460732329853,Bakı,Bakı,A-Group
İnam Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Dilarə Əliyeva küç.175, AZ1000",994 12 566 98 77,40.3757734085903,49.8390016041986,Bakı,Bakı,A-Group
Yeni Gəncə Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Gəncə, 28 may küç. , AZ2000",994 22 254 07 00,40.68525710016973,46.33171202857606,Gəncə,Region,A-Group
Liman Klinikası,CLINIC,"Azərbaycan Respublikası, Sumqayıt, Səməd Vurğun küç.35, AZ5000",994 12 585 14 21,40.580480075247934,49.68987321780956,Sumqayıt,Region,A-Group
Mərkəzi Klinik Xəstaxana,CLINIC,"Azərbaycan Respublikası, Bakı, Parlament pr.76 , AZ1000",994 12 437 63 91,40.361441226156224,49.82482127611631,Bakı,Bakı,A-Group
Medservis,CLINIC,"Azərbaycan Respublikası, Bakı, Cəlil Məmmədquluzadə küç.3, AZ1000",994 12 596 68 44,40.37908177301388,49.83324243415053,Bakı,Bakı,A-Group
MediClub MMM,CLINIC,"Azərbaycan Respublikası, Bakı, Səbail r-nu, Üzeyir Hacıbəyli küç.119, AZ1000",994 12 497 09 11,40.3760681236773,49.856040386159556,Bakı,Bakı,A-Group
MediClub Gürcüstan,CLINIC,"Gürcüstan, Tbilisi ş.,Taşkent küç.22",,41.728552259543214,44.763458015343176,Bakı,Bakı,A-Group
Medistyle Hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Əhməd Rəcəbli küç.18, AZ1000",994 12 465 73 79,40.40701990518998,49.863225545747724,Bakı,Bakı,A-Group
OKİ Hospital,CLINIC,"Azərbaycan Respublikası, Qusar, Fəxrəddin Musayev küç.27, AZ3800",994 23 385 29 15,41.42577863187099,48.43068533413042,Qusar,Region,A-Group
Oksigen Klinik Xəstəxanası,CLINIC,"Azərbaycan Respublikası, Bakı, Təbriz küç.189, AZ1000",994 12 465 00 23,40.40364721432091,49.87000594700577,Bakı,Bakı,A-Group
SAF hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Yusif Vəzir Çəmənzəmənli küç.18, AZ1000",994 12 440 51 11,40.401810288517744,49.833352130332955,Bakı,Bakı,A-Group
Baku Medical Plaza,CLINIC,"Azərbaycan Respublikası, Bakı, Xətai r-nu, Babək pr.92, AZ1142",994 12 404 41 90,40.39435107374275,49.96457346867894,Bakı,Bakı,A-Group
Real Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Sumqayıt, 45-ci məhəllə, AZ5000",994 12 447 04 28,40.580475818944095,49.68104758347839,Sumqayıt,Region,A-Group
Milli İdman Tibb və Reabilitasiya Elmi-Praktiki İnstitutu,CLINIC,"Azərbaycan Respublikası, Bakı, Nərimanov r-nu, Olimpiya küç. 4A, AZ1000",994 12 525 83 09,40.398933722025774,49.85546771990948,Bakı,Bakı,A-Group
Respublika Diaqnostika Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Tbilisi pr.47, AZ1000",994 12 530 07 53,40.39979150227317,49.810396180866,Bakı,Bakı,A-Group
Sağlam Ailə Klinikası,CLINIC,"Azərbaycan Respublikası, Bakı, Əhməd Rəcəbli küç.3, AZ1000",994 12 910,40.4094562209261,49.86202519027365,Bakı,Bakı,A-Group
Şəfa Tibbi Diaqnostika Mərkəzi,CLINIC,"Azərbaycan Respublikası, Mingəçevir, Xan Şuşinski küç.2A, AZ4500",994 24 275 35 58,40.75939925915707,47.054668627126645,Mingəçevir,Region,A-Group
Ömürdən Pay klinikası,CLINIC,"Azərbaycan Respublikası, Bərdə, Nəriman Nərimanov küç.2, AZ0900",994 20 205 31 00,40.3739433064356,47.1214125700385,Bakı,Bakı,A-Group
Türk-Amerika Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Yusif Vəzir Çəmənzəminli küç.18., AZ1000",994 12 541 58 45,40.40197584944894,49.83438902711888,Bakı,Bakı,A-Group
Uni Klinika,CLINIC,"Azərbaycan Respublikası, Bakı, Kazım Kazımzadə küç.99, AZ1000",994 12 510 80 60,40.376867690678324,49.81829128933208,Bakı,Bakı,A-Group
Avrasiya klinikası,CLINIC,"Azərbaycan Respublikası, Bakı, Binəqədi r-nu, Azadlıq pr.189, AZ1000",994 12 563 00 25,40.42460389405887,49.83760765020075,Bakı,Bakı,A-Group
Xüsusi Müalicə Sağlamlıq Kompleksi,CLINIC,"Azərbaycan Respublikası, Bakı, Badamdar şossesi 31, AZ1000",994 12 498 85 07,40.35317714582818,49.80936425820475,Bakı,Bakı,A-Group
Medican Hospital,CLINIC,"Azərbaycan Respublikası, Lənkəran, 20 Yanvar küç.71, AZ4200",994 25 255 02 98,38.75477054898792,48.83749752419758,Lənkəran,Region,A-Group
Azərbaycan Respublikası Dövlət Gömrük Komitəsi Tibbi Xidmət İdarəsinin Mərkəzi Hospitalı,CLINIC,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Kazım Kazımzadə küç.118, AZ1000",994 12 539 78 04,40.378194352337566,49.81880619828199,Bakı,Bakı,A-Group
Spero Hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, 20 Yanvar küç.1 B, AZ1000",994 12 430 43 03,40.411583358451345,49.80378472022895,Bakı,Bakı,A-Group
Astoriya Tibb Mərkəzi (German Medical Center) (ancaq doğuş yardımı),CLINIC,"Azərbaycan Respublikası, Bakı, İsmayılbəy Qutqaşınlı küç.50, AZ1000",994 12 538 66 60,40.3696494599048,49.8212431712285,Bakı,Bakı,A-Group
Şəfa Özəl Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Naxçıvan, Cəlil Məmmədquluzadə küç.13, AZ7000",994 36 545 64 32,39.2010767969337,45.4115281110769,Naxçıvan,Region,A-Group
Gəncə Beynəlxalq Xəstəxanası,CLINIC,"Azərbaycan Respublikası, Gəncə, Heydər Əliyev pr. 60D/E/F, AZ2000",994 22 255 38 38,40.6948521021965,46.3665090837076,Gəncə,Region,A-Group
Medisan Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, İmişli, Heydər Əliyev pr.131, AZ3000",994 21 246 10 70,39.8696032994925,48.0599886978573,İmişli,Region,A-Group
Regional Hospital,CLINIC,"Azərbaycan Respublikası, Mingəçevir, Dilarə Əliyeva küç.2 C, AZ4500",994 70 328 77 71,40.7752494213295,47.0482523784252,Mingəçevir,Region,A-Group
LabMed Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Qazax, Heydər Əliyev küç.134 , AZ3500",994 50 385 17 37,41.0935537211826,45.3692075357829,Qazax,Region,A-Group
MediClub Kids,CLINIC,"Azərbaycan Respublikası, Bakı, Izzət Nəbiyev küç.30A, AZ1000",994 12 525 09 19,40.3589253516272,49.822939348489925,Bakı,Bakı,A-Group
MediClub hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Yasamal r-nu, Əlövsət Quliyev küç.73, AZ1000",994 12 493 51 52,40.37351761969728,49.83448431388822,Bakı,Bakı,A-Group
Alyans Klinika,CLINIC,"Azərbaycan Respublikası, Şəki, Mirzə Fətəli Axundov küç.351A, AZ5500",994 55 925 55 11,41.19790738200594,47.1786367914407,Şəki,Region,A-Group
Bioloji Təbabət Klinikası (Göyçay),CLINIC,"Azərbaycan Respublikası, Göyçay, M. Muradov küç,12, AZ2300",994 50 246 14 11,40.65267127653047,47.74018865403999,Göyçay,Region,A-Group
Bioloji Təbabət klinikası (Masallı),CLINIC,"Azərbaycan Respublikası, Masallı, Elşad Hüseynov küç., AZ4400",994 55 532 89 88,39.022252352477715,48.680223701847716,Masallı,Region,A-Group
Sağlam Həyat Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Qəbələ, Həzi Aslanov küç.86, AZ3600",994 70 633 03 60,40.97655224733721,47.85340802113553,Qəbələ,Region,A-Group
Naxçıvan Diaqnostika Müalicə Məkəzı,CLINIC,"Azərbaycan Respublikası, Naxçıvan, Əziz Əliyev küç.66, AZ7000",994 70 656 78 25,39.21669215647405,45.420613334929804,Naxçıvan,Region,A-Group
Vita Med Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Biləsuvar, Mübariz İbrahimov küç.224B, AZ1300",994 51 795 00 08,39.45588825006662,48.54364630497959,Biləsuvar,Region,A-Group
Mərkəzi Klinika Ambulatoriya,CLINIC,"Azərbaycan Respublikası, Bakı, Zərifə Əliyeva küç.5 , AZ1000",994 12 437 63 91,40.368730016714984,49.839212688284356,Bakı,Bakı,A-Group
Mərkəzi Klinika Gəncə,CLINIC,"Azərbaycan Respublikası, Gəncə, Totanlı küç.17, AZ2000",994 22 264 09 09,40.65940561809371,46.33867746945165,Gəncə,Region,A-Group
Sumqayıt Hospital,CLINIC,"Azərbaycan Respublikası, Sumqayıt, 12-ci mkr.,Çerkassi küç.181, AZ5000",994 18 656 82 55,40.5630743556776,49.68480066115032,Sumqayıt,Region,A-Group
LabStyle Hospital,CLINIC,"Azərbaycan Respublikası, Zaqatala, Molla Vəli Vidadi küç.34, AZ6200",994 50 385 17 37,41.62855300714787,46.64032026112237,Zaqatala,Region,A-Group
Bonum Medical Klinika,CLINIC,"Azərbaycan Respublikası, Şəki, Zərifə Əliyeva küç.90, AZ5500",994 50 663 00 88,41.15705898760602,47.1786562048345,Şəki,Region,A-Group
Referans Qəbələ Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Qəbələ, Abbas Səhhət küç.25A, AZ3600",994 77 760 00 33,40.967117961692665,47.843301401421115,Qəbələ,Region,A-Group
Şirvan Oil Tibb Məntəqəsi,CLINIC,"Azərbaycan Respublikası, Şirvan, Gülbala-Şıxbala küç.74, AZ1800",994 55 640 41 48,39.938632969286196,48.92664797806881,Şirvan,Region,A-Group
Medical Center Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Tovuz, Mirzə Ələkbər Sabir küç.13, AZ6000",994 22 315 66 97,40.987720766605385,45.606466359536235,Tovuz,Region,A-Group
Bakı Sağlamlıq Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Azadlıq pr.112, AZ1000",994 12 440 94 53,40.3985239695302,49.839154848506496,Bakı,Bakı,A-Group
Tovuz Medical Center,CLINIC,"Azərbaycan Respublikası, Tovuz, M. Ə. Sabir küç, 13, AZ6000",994 22 315 66 97,40.987767,45.606495,Tovuz,Region,A-Group
Nəbz Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Qara Qarayev pr.31A, AZ1000",994 12 421 31 20,40.417687,49.935967,Bakı,Bakı,A-Group
Referans Mərdəkan hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Xəzər r-nu, Mərdəkan qəs.,Yesenin küç.92/1 və 92/2, AZ1000",994 12 310 00 22,40.487736,50.154125,Bakı,Bakı,A-Group
Müasir Diaqnostika Mərkəzi,CLINIC,"Azərbaycan Respublikası, Bakı, Rəşid Behbudov küç.128, AZ1000",994 12 910,40.38270959174409,49.84333185767159,Bakı,Bakı,A-Group
Kəpəz Hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Nəsimi r-nu, Cəlil Məmmədquluzadə küç.101A, AZ1000",994 12 449 67 57,40.39817449645351,49.82665722945568,Bakı,Bakı,A-Group
Xəzər klinikası,CLINIC,"Azərbaycan Respublikası, Bakı, Qara Qarayev küç.69, AZ1000",994 12 422 03 10,40.408136833926875,49.946128696925776,Bakı,Bakı,A-Group
Aran klinikası,CLINIC,"Azərbaycan Respublikası, Salyan, Taleh Davudzadə küç.123, AZ5200",994 70 367 00 52,39.596859,48.985989,Salyan,Region,A-Group
Məlhəm Beynəlxalq Hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Cəmşid Naxçıvanskı küç.433, AZ1000",994 51 201 71 29,40.4077731439643,49.95480598835794,Bakı,Bakı,A-Group
MedSun klinika,CLINIC,"Azərbaycan Respublikası, Şamaxı, Azərbaycan küç.15, AZ5600",994 10 336 01 01,40.63703673685205,48.64226585109967,Şamaxı,Region,A-Group
Modern Hospital,CLINIC,"Azərbaycan Respublikası, Bakı, Nizami r-nu, Babək pr.,2389-cu məhəllə , AZ1000",994 12 570 20 20,40.395445144114326,49.946984940560164,Bakı,Bakı,A-Group
Referans Xırdalan Tibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Xırdalan şəhəri, H.Əliyev pr.167 AAAF Park",994 70 316 00 33,40.460388,49.725185,Absheron,Bakı,A-Group
Referans NaxçıvanTibb Mərkəzi,CLINIC,"Azərbaycan Respublikası, Naxçıvan, 11-ci məhəllə, AZ7000",994 60 600 00 33,39.202957,45.428959,Naxçıvan,Region,A-Group
Turan Tibb Mərkəzi (Referans Tovuz),CLINIC,"Azərbaycan Respublikası, Tovuz, Şəhriyar küç., AZ6000",994 70 359 00 33,40.992882,45.615613,Tovuz,Region,A-Group
Sağlam Nəfəs Müalicə və Reabilitasiya Mərkəzi,CLINIC,"Azərbaycan Respublikası, Gəncə, Mahrasa Bağı,Dədə Yediyar küç.170, AZ2000",994 55 860 01 03,40.675889,46.340697,Gəncə,Region,A-Group
